US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.940203521,0.968114725,0.970968926,0.896284376,0.918852301,0.668733554,0.935773365,0.796505188,0.978321269,0.915898766,0.696752855,0.720079784,0.900265935,0.866218856,0.911427283,0.883407047
0.937542362,0.968234447,0.971840449,0.897442592,0.918655401,0.66026109,0.936079584,0.793587165,0.978529,0.91520465,0.675963662,0.720309477,0.897703083,0.86450032,0.91106651,0.880566571
0.934888736,0.968354184,0.972712754,0.898602305,0.918458543,0.651895967,0.936385903,0.790679832,0.978736774,0.91451106,0.655794761,0.720539243,0.895147527,0.862785195,0.910705879,0.877735228
0.932242621,0.968473935,0.973585842,0.899763517,0.918261727,0.643636825,0.936692323,0.787783151,0.978944593,0.913817995,0.636227645,0.720769082,0.892599246,0.861073472,0.910345392,0.874912989
0.929603996,0.968593701,0.974459713,0.90092623,0.918064953,0.635482322,0.936998842,0.784897081,0.979152455,0.913125456,0.617244357,0.720998994,0.890058219,0.859365145,0.909985047,0.872099825
0.926827553,0.968648558,0.974844062,0.901528107,0.917962627,0.630341452,0.937155351,0.783405459,0.979245788,0.912770685,0.597635898,0.72111639,0.888748208,0.858486743,0.909800653,0.870647878
0.924059402,0.968703418,0.975228562,0.902130387,0.917860312,0.62524217,0.937311885,0.781916671,0.97933913,0.912416052,0.578650355,0.721233804,0.887440124,0.857609239,0.909616297,0.869198348
0.921299519,0.968758281,0.975613213,0.902733068,0.917758009,0.620184139,0.937468445,0.780430712,0.979432481,0.912061556,0.56026794,0.721351238,0.886133966,0.856732632,0.909431977,0.867751231
0.918547879,0.968813147,0.975998017,0.903336153,0.917655717,0.615167027,0.937625032,0.778947577,0.97952584,0.911707199,0.542469493,0.721468691,0.884829731,0.855856921,0.909247696,0.866306524
0.915804457,0.968868016,0.976382972,0.90393964,0.917553436,0.610190502,0.937781645,0.777467261,0.979619208,0.911352979,0.525236462,0.721586163,0.883527415,0.854982105,0.909063451,0.864864222
0.913438898,0.968893152,0.976552529,0.904252626,0.917500265,0.608228147,0.93786165,0.776706293,0.979661146,0.911171723,0.510347596,0.721646174,0.882858822,0.854533598,0.908969226,0.864123328
0.911079448,0.96891829,0.976722115,0.90456572,0.917447096,0.606272103,0.937941661,0.775946071,0.979703086,0.910990504,0.495880785,0.72170619,0.882190735,0.854085327,0.90887501,0.863383068
0.908726093,0.968943428,0.976891731,0.904878922,0.917393931,0.60432235,0.93802168,0.775186592,0.979745027,0.91080932,0.481824064,0.72176621,0.881523154,0.853637291,0.908780805,0.862643442
0.906378817,0.968968566,0.977061377,0.905192233,0.917340769,0.602378866,0.938101705,0.774427857,0.97978697,0.910628173,0.468165808,0.721826236,0.880856078,0.85318949,0.908686608,0.86190445
0.904037604,0.968993706,0.977231052,0.905505653,0.91728761,0.600441634,0.938181737,0.773669864,0.979828915,0.910447061,0.454894723,0.721886267,0.880189506,0.852741924,0.908592422,0.86116609
0.902828047,0.969005223,0.977305834,0.905668359,0.91725998,0.600535313,0.938222631,0.773281302,0.979847758,0.910354439,0.444812707,0.721916941,0.879848039,0.852512808,0.908544268,0.860787733
0.901620107,0.969016741,0.977380622,0.905831096,0.91723235,0.600629007,0.938263527,0.772892936,0.979866601,0.910261827,0.434954143,0.721947616,0.879506704,0.852283755,0.908496117,0.860409543
0.900413784,0.96902826,0.977455416,0.905993861,0.917204721,0.600722716,0.938304424,0.772504764,0.979885445,0.910169223,0.425314078,0.721978293,0.879165502,0.852054762,0.908447968,0.860031518
0.899209074,0.969039778,0.977530215,0.906156656,0.917177093,0.600816439,0.938345324,0.772116788,0.979904289,0.91007663,0.41588767,0.722008971,0.878824432,0.851825831,0.908399822,0.85965366
0.898005977,0.969051296,0.977605021,0.90631948,0.917149466,0.600910177,0.938386225,0.771729006,0.979923134,0.909984045,0.406670183,0.72203965,0.878483494,0.851596962,0.908351678,0.859275967
0.89738765,0.969056574,0.977637999,0.90640405,0.917135107,0.601674803,0.938407127,0.771530509,0.9799316,0.90993671,0.401338026,0.722055329,0.878309036,0.851479892,0.908327068,0.859082671
0.896769748,0.969061851,0.977670979,0.906488628,0.917120748,0.602440402,0.938428029,0.771332062,0.979940066,0.909889378,0.396075784,0.722071007,0.878134612,0.851362837,0.908302458,0.858889418
0.896152272,0.969067129,0.977703961,0.906573214,0.91710639,0.603206975,0.938448932,0.771133667,0.979948532,0.909842049,0.390882538,0.722086686,0.877960222,0.851245799,0.908277849,0.858696209
0.895535221,0.969072407,0.977736943,0.906657808,0.917092032,0.603974524,0.938469835,0.770935323,0.979956998,0.909794721,0.385757386,0.722102365,0.877785868,0.851128776,0.908253241,0.858503043
0.894918595,0.969077684,0.977769926,0.90674241,0.917077674,0.604743049,0.938490739,0.770737029,0.979965465,0.909747397,0.380699433,0.722118045,0.877611548,0.85101177,0.908228633,0.858309921
0.894602538,0.969080102,0.977784469,0.906786364,0.917070213,0.605373093,0.938501422,0.770635602,0.979969269,0.909723205,0.377761344,0.722126058,0.877522399,0.850951943,0.908216055,0.858211149
0.894286592,0.96908252,0.977799012,0.906830319,0.917062751,0.606003793,0.938512106,0.770534189,0.979973072,0.909699014,0.37484593,0.722134072,0.877433259,0.85089212,0.908203477,0.858112388
0.893970757,0.969084939,0.977813555,0.906874277,0.917055289,0.60663515,0.938522789,0.770432788,0.979976876,0.909674824,0.371953016,0.722142085,0.877344128,0.850832302,0.9081909,0.858013638
0.893655035,0.969087357,0.977828099,0.906918237,0.917047828,0.607267165,0.938533473,0.770331402,0.97998068,0.909650634,0.369082428,0.722150099,0.877255007,0.850772487,0.908178322,0.8579149
0.893339423,0.969089775,0.977842643,0.906962199,0.917040366,0.607899839,0.938544156,0.770230028,0.979984484,0.909626445,0.366233995,0.722158113,0.877165894,0.850712677,0.908165745,0.857816173
0.893177878,0.969090883,0.977849056,0.906985042,0.917036488,0.608222185,0.938549617,0.770178195,0.979986193,0.909614081,0.364524339,0.722162208,0.877120334,0.850682101,0.908159316,0.857765696
0.893016362,0.969091991,0.977855468,0.907007886,0.91703261,0.608544702,0.938555077,0.770126366,0.979987902,0.909601717,0.362822665,0.722166304,0.877074777,0.850651527,0.908152888,0.857715222
0.892854876,0.969093099,0.977861882,0.90703073,0.917028733,0.60886739,0.938560537,0.77007454,0.979989611,0.909589353,0.361128934,0.7221704,0.877029222,0.850620953,0.908146459,0.85766475
0.892693418,0.969094207,0.977868295,0.907053574,0.917024855,0.60919025,0.938565998,0.770022717,0.97999132,0.90957699,0.35944311,0.722174495,0.87698367,0.850590381,0.908140031,0.857614282
0.89253199,0.969095315,0.977874708,0.907076419,0.917020977,0.60951328,0.938571458,0.769970898,0.979993029,0.909564626,0.357765156,0.722178591,0.876938119,0.85055981,0.908133602,0.857563817
