US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.646902906,0.959009953,0.60588878,0.000225414,0.224232793,0.047904725,0.465076783,0.159314783,0.446331116,0.302866215,0.000997169,0.050882873,0.365462043,0.498720165,0.489693816,0.513419551
0.64714467,0.959007541,0.606182512,0.000194903,0.224103816,0.047663114,0.464961287,0.159481096,0.447518662,0.303165648,0.00082376,0.050935572,0.365301716,0.499079167,0.490205018,0.513754408
0.647237589,0.959006613,0.60629537,0.000168521,0.224041379,0.047568838,0.464916821,0.159544897,0.447959891,0.303280536,0.000680508,0.05095579,0.365239957,0.499217013,0.490401129,0.513883007
0.647330521,0.959005685,0.606408249,0.000145711,0.223978959,0.047474749,0.464872359,0.159608725,0.448401556,0.303395467,0.000562167,0.050976015,0.365178209,0.499354897,0.490597317,0.514011638
0.647423467,0.959004757,0.606521148,0.000125988,0.223916557,0.047380846,0.464827902,0.159672577,0.448843656,0.303510442,0.000464406,0.050996248,0.365116471,0.499492819,0.490793585,0.514140301
0.647516426,0.959003829,0.606634069,0.000108935,0.223854172,0.047287128,0.464783449,0.159736456,0.449286192,0.30362546,0.000383645,0.05101649,0.365054744,0.499630779,0.490989931,0.514268997
0.647609398,0.959002901,0.606747011,9.42E-05,0.223791805,0.047193596,0.464739,0.15980036,0.449729165,0.303740523,0.000316929,0.051036739,0.364993027,0.499768777,0.491186355,0.514397725
0.647645154,0.959002544,0.606790441,8.14E-05,0.22376164,0.047157413,0.464721894,0.159824918,0.449894505,0.303784744,0.000261815,0.051044521,0.364969272,0.499821829,0.491261843,0.514447216
0.647680911,0.959002187,0.606833874,7.04E-05,0.223731479,0.047121257,0.464704789,0.159849481,0.450059905,0.303828973,0.000216285,0.051052304,0.364945517,0.499874887,0.491337342,0.514496713
0.647716671,0.95900183,0.606877311,6.09E-05,0.223701322,0.047085129,0.464687685,0.159874047,0.450225367,0.303873208,0.000178673,0.051060089,0.364921765,0.49992795,0.491412853,0.514546214
0.647752432,0.959001473,0.60692075,5.26E-05,0.223671169,0.047049029,0.464670581,0.159898618,0.450390889,0.303917449,0.000147602,0.051067874,0.364898014,0.499981019,0.491488376,0.51459572
0.647788196,0.959001116,0.606964193,4.55E-05,0.22364102,0.047012957,0.464653478,0.159923191,0.450556472,0.303961697,0.000121934,0.051075661,0.364874264,0.500034094,0.49156391,0.514645231
0.647801953,0.959000979,0.606980903,3.94E-05,0.223626444,0.046999049,0.464646897,0.159932642,0.450618381,0.303978713,0.000100729,0.051078656,0.364865125,0.500054507,0.491592958,0.514664274
0.64781571,0.959000842,0.606997614,3.40E-05,0.223611869,0.046985145,0.464640316,0.159942093,0.450680298,0.303995731,8.32E-05,0.051081651,0.364855987,0.500074922,0.491622008,0.514683318
0.647829468,0.959000704,0.607014326,2.94E-05,0.223597295,0.046971245,0.464633736,0.159951544,0.450742224,0.30401275,6.87E-05,0.051084646,0.364846848,0.500095337,0.491651059,0.514702363
0.647843226,0.959000567,0.607031038,2.54E-05,0.223582722,0.04695735,0.464627155,0.159960996,0.450804158,0.304029769,5.68E-05,0.051087641,0.36483771,0.500115753,0.491680113,0.514721409
0.647856985,0.959000429,0.60704775,2.20E-05,0.22356815,0.046943458,0.464620575,0.159970449,0.450866101,0.30404679,4.69E-05,0.051090636,0.364828572,0.50013617,0.491709168,0.514740455
0.647862278,0.959000377,0.60705418,1.90E-05,0.223561107,0.046938109,0.464618043,0.159974085,0.450889275,0.304053337,3.88E-05,0.051091788,0.364825056,0.500144024,0.491720345,0.514747782
0.647867571,0.959000324,0.607060609,1.64E-05,0.223554063,0.046932761,0.464615511,0.159977722,0.450912451,0.304059885,3.20E-05,0.051092941,0.36482154,0.500151879,0.491731521,0.514755109
0.647872864,0.959000271,0.607067039,1.42E-05,0.22354702,0.046927413,0.464612979,0.159981358,0.450935627,0.304066432,2.64E-05,0.051094093,0.364818024,0.500159733,0.491742699,0.514762436
0.647878157,0.959000218,0.607073468,1.23E-05,0.223539977,0.046922066,0.464610448,0.159984994,0.450958805,0.30407298,2.18E-05,0.051095245,0.364814508,0.500167588,0.491753876,0.514769764
0.647883451,0.959000165,0.607079898,1.06E-05,0.223532935,0.04691672,0.464607916,0.159988631,0.450981984,0.304079528,1.80E-05,0.051096397,0.364810993,0.500175442,0.491765054,0.514777091
