US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.353096584,0.006252949,0.394110499,0.999763414,0.775767015,0.952092688,0.534923109,0.840684805,0.553657579,0.697132938,0.991137376,0.949117012,0.634537735,0.501278807,0.510304101,0.486579554
0.35285533,0.006192553,0.393817488,0.999805097,0.775896184,0.952336886,0.535038713,0.840518904,0.552481338,0.696834352,0.991346484,0.949064428,0.634698284,0.500920833,0.509794982,0.486245592
0.352762335,0.006168675,0.393704523,0.999825239,0.775958576,0.952430771,0.535083163,0.840455042,0.552038528,0.696719339,0.991426888,0.949044194,0.63476001,0.500782835,0.509598563,0.486116861
0.352669365,0.00614489,0.393591591,0.999845381,0.776020974,0.952524666,0.535127617,0.840391184,0.551596074,0.696604345,0.991507299,0.94902396,0.634821742,0.500644875,0.50940222,0.485988163
0.352576419,0.006121196,0.393478691,0.999865524,0.776083376,0.952618569,0.535172074,0.840327331,0.551153973,0.69648937,0.991587716,0.949003726,0.634883479,0.500506953,0.509205953,0.4858595
0.352483498,0.006097593,0.393365824,0.999885667,0.776145783,0.952712482,0.535216535,0.840263483,0.550712227,0.696374414,0.99166814,0.948983494,0.634945223,0.500369069,0.509009761,0.485730871
0.352390602,0.006074082,0.393252989,0.99990581,0.776208195,0.952806404,0.535261,0.84019964,0.550270835,0.696259477,0.99174857,0.948963261,0.635006973,0.500231223,0.508813645,0.485602275
0.352354835,0.006064938,0.393209543,0.999915544,0.77623835,0.952842529,0.535278104,0.840175073,0.550105274,0.696215237,0.991779507,0.948955476,0.635030724,0.500178149,0.508738111,0.485552764
0.352319072,0.006055809,0.393166102,0.999925278,0.776268506,0.952878656,0.535295207,0.840150506,0.549939763,0.696170999,0.991810445,0.948947692,0.635054475,0.50012508,0.508662589,0.485503258
0.352283312,0.006046693,0.393122666,0.999935012,0.776298663,0.952914783,0.535312312,0.840125939,0.549774302,0.696126765,0.991841385,0.948939907,0.635078228,0.500072016,0.508587078,0.485453757
0.352247557,0.00603759,0.393079234,0.999944747,0.776328821,0.952950913,0.535329417,0.840101373,0.54960889,0.696082533,0.991872325,0.948932123,0.635101981,0.500018959,0.508511579,0.48540426
0.352211804,0.006028502,0.393035807,0.999954481,0.77635898,0.952987043,0.535346522,0.840076809,0.549443528,0.696038303,0.991903266,0.948924339,0.635125736,0.499965906,0.50843609,0.485354769
0.352198046,0.006024991,0.393019094,0.999959185,0.776373554,0.953000943,0.535353103,0.840067357,0.549381588,0.696021284,0.991915169,0.948921344,0.635134874,0.49994549,0.508407035,0.485335723
0.352184287,0.006021481,0.393002382,0.999963889,0.776388127,0.953014842,0.535359683,0.840057905,0.549319655,0.696004265,0.991927072,0.948918349,0.635144012,0.499925073,0.508377982,0.485316677
0.352170529,0.006017974,0.392985671,0.999968594,0.776402701,0.953028742,0.535366264,0.840048454,0.54925773,0.695987246,0.991938976,0.948915354,0.635153151,0.499904658,0.50834893,0.485297633
0.352156772,0.006014469,0.39296896,0.999973298,0.776417275,0.953042642,0.535372844,0.840039002,0.549195811,0.695970228,0.991950879,0.948912359,0.635162289,0.499884244,0.50831988,0.485278588
0.352143015,0.006010966,0.39295225,0.999978002,0.77643185,0.953056542,0.535379425,0.840029551,0.549133899,0.69595321,0.991962783,0.948909364,0.635171428,0.49986383,0.508290832,0.485259545
0.352137722,0.006009616,0.39294582,0.999980276,0.776438893,0.953061889,0.535381957,0.840025915,0.54911072,0.695946662,0.991967363,0.948908212,0.635174944,0.499855975,0.508279654,0.485252218
0.352132429,0.006008266,0.39293939,0.999982549,0.776445936,0.953067237,0.535384489,0.840022278,0.549087543,0.695940115,0.991971942,0.948907059,0.63517846,0.499848121,0.508268477,0.48524489
0.352127135,0.006006917,0.392932961,0.999984822,0.776452979,0.953072585,0.535387021,0.840018642,0.549064366,0.695933567,0.991976522,0.948905907,0.635181976,0.499840266,0.5082573,0.485237563
0.352121842,0.006005568,0.392926532,0.999987096,0.776460022,0.953077932,0.535389552,0.840015006,0.549041191,0.695927019,0.991981102,0.948904755,0.635185491,0.499832412,0.508246123,0.485230236
0.352116549,0.006004219,0.392920102,0.999989369,0.776467065,0.95308328,0.535392084,0.840011369,0.549018016,0.695920472,0.991985681,0.948903603,0.635189007,0.499824558,0.508234946,0.485222909
