US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
31.10641131,3.041164061,13.23044544,104.6267459,124.1122135,140.2341493,15.53726792,7.415760619,504.8433015,61.60900869,864.9830282,10.61493015,1.827389283,686.3552858,25.88612792,39.52021642
31.72026307,3.096123912,13.73480969,107.3474175,130.2915564,158.6233099,16.42359463,7.736569874,531.16021,62.00897134,947.1022338,11.44722547,1.904421535,695.8637057,27.73072107,40.50234328
32.34622854,3.152076997,14.25840106,110.1388364,136.7785586,179.4238748,17.36048204,8.071257487,558.8489891,62.41153053,1037.01762,12.34477939,1.984701026,705.5038504,29.70675619,41.50887721
32.98454677,3.209041265,14.80195251,113.0028422,143.588538,202.9520558,18.35081438,8.420423842,587.9811528,62.81670311,1135.469336,13.31270871,2.068364639,715.2775448,31.82359959,42.54042477
33.74523891,3.266081904,15.26490632,115.0495042,148.8572743,207.0821334,19.33198773,8.757386871,628.055235,63.09807507,1214.038079,13.99268871,2.129903261,738.0712969,33.46453572,43.7599606
34.52347418,3.324136438,15.74233972,117.1332346,154.3193379,211.2962581,20.36562202,9.107834265,670.8605817,63.38070737,1298.043382,14.70740039,2.1932728,761.5914176,35.19008426,45.0144577
35.31965717,3.383222891,16.23470558,119.2547047,159.9818225,215.5961403,21.45452223,9.472305635,716.5833434,63.66460564,1387.861428,15.45861776,2.258527729,785.8610541,37.00460812,46.30491834
36.1342018,3.443359604,16.74247095,121.414598,165.8520824,219.9835251,22.60164328,9.851362183,765.4223574,63.94977557,1483.894429,16.24820544,2.325724142,810.9040912,38.91269518,47.63237351
36.96753152,3.504565246,17.26611745,123.6136104,171.9377415,224.4601934,23.81009809,10.24558757,817.5900134,64.23622285,1586.572429,17.07812329,2.394919804,836.7451748,40.91916988,48.99788376
37.59814644,3.553814742,17.80689641,125.7833992,178.0757069,228.7299513,24.89367709,10.59338058,873.2883211,64.38761188,1655.639686,17.69158605,2.453235924,868.1848483,42.81721633,50.6240432
38.23951878,3.603756339,18.36461269,127.9912743,184.4327902,233.08093,26.02656893,10.95297965,932.7810752,64.53935769,1727.713605,18.32708498,2.512972037,900.805829,44.80330415,52.30417222
38.89183204,3.654399763,18.93979678,130.2379043,191.0168135,237.5146745,27.21101779,11.32478554,996.3267724,64.69146113,1802.925072,18.98541166,2.57416272,934.6525031,46.88151719,54.04006195
39.55527287,3.705754876,19.53299578,132.5239693,197.8358783,242.0327592,28.44936999,11.70921261,1064.201519,64.84392303,1881.410673,19.66738606,2.636843392,969.7709244,49.05612868,55.83356303
40.23003107,3.757831681,20.14477391,134.8501616,204.8983753,246.6367884,29.74407864,12.10668931,1136.700232,64.99674426,1963.312937,20.37385765,2.701050334,1006.208877,51.3316101,57.68658746
40.7691491,3.807760982,20.82985136,136.9469133,211.9238657,251.0213383,30.81368037,12.47370142,1159.189913,65.05784831,2032.501949,20.85333234,2.756570043,1045.968189,53.52304287,59.8324581
41.31549179,3.85835368,21.53822672,139.0762668,219.1902438,255.4838339,31.92174515,12.85183943,1182.124553,65.11900982,2104.129247,21.3440909,2.813230953,1087.298549,55.8080316,62.05815252
41.86915595,3.90961859,22.2706923,141.2387292,226.7057692,260.0256609,33.0696561,13.24144062,1205.512956,65.18022882,2178.28076,21.84639889,2.871056519,1130.262036,58.19057034,64.36664004
42.4302397,3.961564643,23.02806735,143.4348151,234.4789846,264.6482295,34.25884612,13.64285251,1229.3641,65.24150537,2255.045442,22.3605281,2.930070682,1174.923181,60.67482367,66.76100049
42.99884248,4.014200889,23.81119898,145.6650474,242.5187254,269.3529752,35.49079959,14.05643312,1253.68714,65.30283953,2334.515384,22.88675674,2.990297873,1221.349065,63.26513395,69.24442822
43.46665941,4.069064925,24.60546627,147.660421,250.3253203,274.039374,36.40981376,14.45510818,1263.606556,64.97656831,2374.122582,23.23321932,3.044896582,1270.126946,65.62369493,72.04624025
43.93956607,4.124678815,25.42622784,149.6831279,258.3832068,278.8073102,37.35262529,14.86509065,1273.604457,64.65192723,2414.401753,23.58492669,3.100492188,1320.852903,68.07018444,74.96142097
