US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
228.0282591,29.52745247,20.94804042,83.76019992,20.09435671,268.844768,21.22567329,9.35432072,275.9372657,13.93320965,104.6839116,2.222428767,7.032515932,33.01830742,47.01646641,19.66260348
230.9264583,29.76551878,21.7178587,85.20523917,21.25504618,272.8392797,21.46075436,9.543808372,289.8140116,13.92206747,114.1578898,2.412163758,7.124850914,33.6165528,50.54731485,20.22978291
233.8614931,30.00550451,22.51596699,86.67520839,22.48277935,276.8931422,21.69843903,9.737134419,304.388612,13.91093419,124.4892706,2.618096959,7.218398228,34.22563754,54.34332339,20.81332296
236.8338317,30.24742513,23.3434049,88.17053765,23.78142879,281.0072372,21.93875613,9.934376613,319.6961618,13.89980982,135.7556497,2.841611256,7.313173793,34.84575805,58.42440504,21.41369556
240.7485439,30.51043544,24.05571425,89.95942929,24.76560013,284.8053762,22.18113078,10.14153005,336.9799741,13.86627822,144.7152814,3.007365651,7.394479891,36.21069417,61.56113674,22.07633815
244.7279637,30.77573271,24.78975926,91.78461574,25.79050045,288.6548514,22.42618313,10.35300308,355.1982055,13.83282752,154.2662329,3.182788687,7.47668993,37.62909594,64.86627555,22.75948608
248.7731607,31.04333682,25.54620319,93.64683339,26.85781527,292.5563568,22.67394277,10.56888579,374.4013736,13.79945751,164.4475302,3.368444348,7.559813961,39.10305763,68.34886304,23.46377389
252.8852224,31.31326782,26.32572954,95.54683357,27.96929988,296.5105955,22.9244396,10.78927013,394.6427273,13.766168,175.300775,3.564929512,7.643862145,40.63475557,72.01842621,24.18985575
257.0652537,31.58554596,27.12904264,97.48538284,29.1267822,300.5182804,23.17770387,11.01424996,415.9783943,13.7329588,186.8703148,3.772875878,7.728844756,42.22645135,75.88500354,24.93840606
260.4460897,31.8167836,27.9614075,98.78985064,30.26837839,304.2067664,23.44456101,11.22955061,437.5137447,13.68189437,194.650901,3.936608529,7.807090515,44.03637142,79.51314627,25.78059003
263.8713894,32.04971413,28.81931072,100.1117737,31.45471834,307.940524,23.71449063,11.44905984,460.163988,13.63101982,202.755442,4.107446737,7.886128424,45.92386871,83.31475435,26.65121501
267.3417374,32.28434994,29.70353586,101.4513857,32.68755573,311.7201088,23.98752808,11.67285992,483.9868426,13.58033444,211.197426,4.285698862,7.965966501,47.89226835,87.29812136,27.5512415
270.8577262,32.52070352,30.61489052,102.8089232,33.96871301,315.5460833,24.26370916,11.90103472,509.0430148,13.52983753,219.9909029,4.471686649,8.046612848,49.945038,91.47193739,28.48166238
274.4199562,32.75878745,31.55420708,104.1846262,35.30008401,319.4190168,24.54307006,12.13366976,535.396354,13.47952839,229.1505075,4.665745806,8.128075648,52.08579395,95.84530799,29.44350409
277.4050925,32.99936329,32.49956516,105.3299949,36.60552803,323.3465641,24.82120059,12.36205701,557.4872215,13.41589984,236.7235797,4.809366223,8.203895112,54.29513461,100.0482202,30.50418854
280.4227011,33.24170588,33.473246,106.4879555,37.9592491,327.3224041,25.10248298,12.59474311,580.4895753,13.35257164,244.5469304,4.957407547,8.280421828,56.59818963,104.4354344,31.6030835
283.4731351,33.4858282,34.47609814,107.6586463,39.36303257,331.3471307,25.38695296,12.83180896,604.441024,13.28954238,252.6288308,5.110005861,8.357662392,58.99893411,109.0150322,32.74156549
286.5567518,33.73174333,35.50899553,108.8422072,40.81872983,335.421345,25.67464666,13.07333701,629.3807279,13.22681064,260.9778255,5.267301437,8.435623464,61.50151177,113.79545,33.9210606
289.673912,33.97946441,36.57283834,110.0387797,42.3282607,339.5456555,25.9656006,13.31941125,655.3494633,13.16437502,269.6027418,5.429438867,8.514311764,64.11024211,118.7854939,35.14304631
292.3314155,34.25197736,37.61558731,111.0530676,43.784134,343.7927474,26.22109012,13.5475325,675.4379937,13.09284288,276.1110276,5.54871559,8.590339264,66.73691787,123.3588464,36.46745875
295.0132993,34.52667583,38.68806669,112.0767046,45.29008181,348.0929626,26.47909354,13.77956077,696.1423009,13.02169942,282.7764252,5.670612645,8.667045642,69.47121178,128.1082772,37.84178343
