US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
5396.942326,401.1339327,420.2435192,626.0130147,457.4278695,3263.137529,560.0998809,203.9567158,3586.636301,669.4974185,558.2795996,362.4208765,258.7406224,502.0241659,736.8795062,295.4152001
5499.248353,407.4116682,434.7584531,644.1717264,476.1766361,3305.332266,589.9312454,211.677084,3855.289742,672.9785427,606.4665224,377.02088,265.723314,527.3704866,774.1228606,308.2036495
5603.493723,413.78765,449.7747231,662.8571663,495.6938653,3348.072611,621.351452,219.6896911,4144.066403,676.4777674,658.8126148,392.2090398,272.894449,553.9964985,813.248568,321.5457076
5709.715199,420.2634157,465.3096452,682.0846134,516.0110545,3391.365619,654.4451237,228.0055992,4454.473593,679.9951867,715.6768681,408.0090495,280.259113,581.9668112,854.3517665,335.46534
5817.950241,426.8405271,481.3811333,701.8697896,537.1609918,3435.218438,689.3013907,236.6362891,4788.131527,683.5308952,777.4492596,424.4455573,287.8225289,611.3492959,897.5324022,349.9875498
5928.237018,433.52057,498.0077199,722.2288729,559.1778096,3479.638306,726.0141302,245.5936764,5146.781778,687.0849879,844.5534266,441.5442043,295.5900604,642.2152509,942.8954731,365.1384224
6015.55835,439.934174,517.6512046,738.8655006,580.7155537,3522.906356,756.7752785,253.8740575,5410.838293,689.4681339,905.3612941,453.2173769,302.2417626,674.4550496,986.3478736,382.4325772
6104.165901,446.4426623,538.0695096,755.885355,603.0828631,3566.712428,788.8397737,262.4336182,5688.442272,691.8595458,970.5473296,465.199155,309.0431489,708.313316,1031.802735,400.54584
6194.078618,453.0474388,559.293197,773.2972637,626.3116897,3611.063213,822.2628384,271.281771,5980.288771,694.2592522,1040.426761,477.4976972,315.9975878,743.8712986,1079.352338,419.5170064
6285.315724,459.7499278,581.3540345,791.1102578,650.4352166,3655.965485,857.1020351,280.4282462,6287.108504,696.6672821,1115.337514,490.1213779,323.1085233,781.2143248,1129.093218,439.3867096
6377.896729,466.551575,604.2850426,809.3335764,675.4879048,3701.426099,893.4173652,289.8831019,6609.669675,699.0836641,1195.641842,503.0787928,330.3794771,820.4320054,1181.126356,460.1975072
6453.587459,473.7080341,627.8049122,824.5704543,699.4932746,3751.577615,920.6731416,299.6815893,6736.568992,697.0009649,1252.858308,511.7439179,336.94224,860.3101154,1228.200921,483.3516793
6530.176461,480.9742665,652.2402178,840.0941886,724.351743,3802.408646,948.7604189,309.8112804,6865.904653,694.9244705,1312.812822,520.5582928,343.6353677,902.1265502,1277.151673,507.6708201
