US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.010077072,0,0.009991361,0.009954343,0.010277737,0,0.010016564,0.009991361,0,0.018398848,0,0.009991841,0.010001814,0.009991361,0.009991361,0.010041181
0.01006757,0,0.009992424,0.009959057,0.010248872,0,0.010014525,0.009992424,0,0.01839899,0,0.009992845,0.010001591,0.009992424,0.009992424,0.010036108
0.010058077,0,0.009993487,0.009963774,0.010220088,0,0.010012486,0.009993487,0,0.018399131,0,0.009993849,0.010001368,0.009993487,0.009993487,0.010031038
0.010048593,0,0.00999455,0.009968492,0.010191385,0,0.010010448,0.00999455,0,0.018399273,0,0.009994853,0.010001144,0.00999455,0.00999455,0.010025971
0.010039118,0,0.009995613,0.009973213,0.010162763,0,0.01000841,0.009995613,0,0.018399415,0,0.009995857,0.010000921,0.009995613,0.009995613,0.010020906
0.010029652,0,0.009996676,0.009977936,0.010134221,0,0.010006373,0.009996676,0,0.018399557,0,0.009996861,0.010000698,0.009996676,0.009996676,0.010015844
0.010026001,0,0.009997085,0.009980215,0.010120312,0,0.010005588,0.009997085,0,0.018399611,0,0.009997247,0.010000612,0.009997085,0.009997085,0.010013893
0.010022351,0,0.009997494,0.009982495,0.010106421,0,0.010004804,0.009997494,0,0.018399666,0,0.009997633,0.010000526,0.009997494,0.009997494,0.010011943
0.010018702,0,0.009997903,0.009984775,0.01009255,0,0.01000402,0.009997903,0,0.01839972,0,0.00999802,0.01000044,0.009997903,0.009997903,0.010009994
0.010015054,0,0.009998312,0.009987056,0.010078698,0,0.010003236,0.009998312,0,0.018399775,0,0.009998406,0.010000354,0.009998312,0.009998312,0.010008044
0.010011408,0,0.009998721,0.009989337,0.010064865,0,0.010002452,0.009998721,0,0.018399829,0,0.009998792,0.010000269,0.009998721,0.009998721,0.010006096
