US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.661443279,0.591085783,0.713023687,0.999865524,0.933586546,1,0.792344772,0.997006138,1,0.69648937,0.999480307,0.999699795,0.9841,0.949586401,1,0.806901432
0.66147385,0.591264134,0.713038573,0.999885667,0.93385822,1,0.792492099,0.99700494,1,0.696374414,0.999581684,0.999699835,0.9841,0.949628067,1,0.806901153
0.661504422,0.591442539,0.713053459,0.99990581,0.934129972,1,0.792639455,0.997003743,1,0.696259477,0.999683071,0.999699875,0.9841,0.949669735,1,0.806900873
0.661516183,0.591511121,0.713059186,0.999915544,0.934261188,1,0.792696118,0.997003283,1,0.696215237,0.999722067,0.999699891,0.9841,0.949685764,1,0.806900766
0.661527944,0.59157971,0.713064913,0.999925278,0.934392423,1,0.792752785,0.997002822,1,0.696170999,0.999761065,0.999699906,0.9841,0.949701793,1,0.806900658
0.661539705,0.591648307,0.71307064,0.999935012,0.934523676,1,0.792809457,0.997002361,1,0.696126765,0.999800064,0.999699921,0.9841,0.949717822,1,0.806900551
0.661551466,0.591716913,0.713076367,0.999944747,0.934654947,1,0.792866133,0.997001901,1,0.696082533,0.999839064,0.999699937,0.9841,0.949733852,1,0.806900444
0.661563228,0.591785526,0.713082094,0.999954481,0.934786237,1,0.792922812,0.99700144,1,0.696038303,0.999878066,0.999699952,0.9841,0.949749882,1,0.806900336
0.661567753,0.591811915,0.713084297,0.999959185,0.934849658,1,0.792944615,0.997001263,1,0.696021284,0.99989307,0.999699958,0.9841,0.949756049,1,0.806900295
0.661572278,0.591838306,0.713086501,0.999963889,0.934913084,1,0.792966417,0.997001086,1,0.696004265,0.999908074,0.999699964,0.9841,0.949762217,1,0.806900253
0.661576803,0.591864697,0.713088704,0.999968594,0.934976515,1,0.792988221,0.997000909,1,0.695987246,0.999923079,0.99969997,0.9841,0.949768384,1,0.806900212
0.661581328,0.59189109,0.713090908,0.999973298,0.935039949,1,0.793010025,0.997000731,1,0.695970228,0.999938083,0.999699976,0.9841,0.949774551,1,0.806900171
0.661585853,0.591917484,0.713093111,0.999978002,0.935103388,1,0.79303183,0.997000554,1,0.69595321,0.999953088,0.999699982,0.9841,0.949780718,1,0.806900129
0.661587593,0.591927638,0.713093959,0.999980276,0.93513404,1,0.793040218,0.997000486,1,0.695946662,0.999958861,0.999699984,0.9841,0.949783091,1,0.806900113
0.661589334,0.591937791,0.713094806,0.999982549,0.935164693,1,0.793048607,0.997000418,1,0.695940115,0.999964633,0.999699986,0.9841,0.949785463,1,0.806900097
0.661591075,0.591947945,0.713095654,0.999984822,0.935195346,1,0.793056995,0.99700035,1,0.695933567,0.999970406,0.999699988,0.9841,0.949787836,1,0.806900082
0.661592816,0.591958099,0.713096502,0.999987096,0.935226001,1,0.793065384,0.997000281,1,0.695927019,0.999976179,0.999699991,0.9841,0.949790209,1,0.806900066
0.661594557,0.591968253,0.71309735,0.999989369,0.935256657,1,0.793073773,0.997000213,1,0.695920472,0.999981951,0.999699993,0.9841,0.949792582,1,0.80690005
