US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.875228824,0.910655753,0.75,0.984408771,0.8,0.913917428,0.288898544,0.8,0.536635185,0.9968,0.934327461,0.85,0.85,0.7,0.7,0.8
0.87456785,0.91339865,0.75,0.98674716,0.8,0.914382275,0.28523219,0.8,0.536635423,0.9968,0.930874857,0.85,0.85,0.7,0.7,0.8
0.873907374,0.916149808,0.75,0.989091104,0.8,0.914847359,0.281612365,0.8,0.536635662,0.9968,0.92743501,0.85,0.85,0.7,0.7,0.8
0.873652734,0.917199527,0.75,0.990215938,0.8,0.915026041,0.280168702,0.8,0.536635751,0.9968,0.926097879,0.85,0.85,0.7,0.7,0.8
0.873398168,0.918250449,0.75,0.991342052,0.8,0.915204758,0.278732439,0.8,0.536635841,0.9968,0.924762675,0.85,0.85,0.7,0.7,0.8
0.873143676,0.919302575,0.75,0.992469447,0.8,0.91538351,0.27730354,0.8,0.53663593,0.9968,0.923429396,0.85,0.85,0.7,0.7,0.8
0.872889258,0.920355907,0.75,0.993598123,0.8,0.915562297,0.275881965,0.8,0.536636019,0.9968,0.92209804,0.85,0.85,0.7,0.7,0.8
0.872634915,0.921410445,0.75,0.994728084,0.8,0.915741119,0.274467678,0.8,0.536636109,0.9968,0.920768603,0.85,0.85,0.7,0.7,0.8
0.872536981,0.92181488,0.75,0.995272322,0.8,0.91580988,0.273915701,0.8,0.536636142,0.9968,0.920255071,0.85,0.85,0.7,0.7,0.8
0.872439058,0.922219492,0.75,0.995816858,0.8,0.915878647,0.273364834,0.8,0.536636176,0.9968,0.919741825,0.85,0.85,0.7,0.7,0.8
0.872341146,0.922624282,0.75,0.996361691,0.8,0.915947419,0.272815074,0.8,0.536636209,0.9968,0.919228866,0.85,0.85,0.7,0.7,0.8
0.872243245,0.923029249,0.75,0.996906823,0.8,0.916016197,0.272266421,0.8,0.536636242,0.9968,0.918716193,0.85,0.85,0.7,0.7,0.8
0.872145355,0.923434395,0.75,0.997452253,0.8,0.916084979,0.27171887,0.8,0.536636276,0.9968,0.918203806,0.85,0.85,0.7,0.7,0.8
0.872107682,0.923590079,0.75,0.997715415,0.8,0.916111437,0.271507028,0.8,0.536636288,0.9968,0.918006368,0.85,0.85,0.7,0.7,0.8
0.87207001,0.923745789,0.75,0.997978646,0.8,0.916137895,0.271295351,0.8,0.536636301,0.9968,0.917808972,0.85,0.85,0.7,0.7,0.8
0.87203234,0.923901526,0.75,0.998241947,0.8,0.916164354,0.271083839,0.8,0.536636313,0.9968,0.917611619,0.85,0.85,0.7,0.7,0.8
0.871994672,0.924057289,0.75,0.998505317,0.8,0.916190813,0.270872491,0.8,0.536636326,0.9968,0.917414308,0.85,0.85,0.7,0.7,0.8
0.871957005,0.924213078,0.75,0.998768757,0.8,0.916217274,0.270661309,0.8,0.536636338,0.9968,0.917217039,0.85,0.85,0.7,0.7,0.8
0.871942511,0.924272987,0.75,0.998895969,0.8,0.916227453,0.270579884,0.8,0.536636343,0.9968,0.917141098,0.85,0.85,0.7,0.7,0.8
0.871928018,0.924332901,0.75,0.999023197,0.8,0.916237633,0.270498483,0.8,0.536636348,0.9968,0.917065163,0.85,0.85,0.7,0.7,0.8
0.871913525,0.924392818,0.75,0.999150442,0.8,0.916247813,0.270417107,0.8,0.536636352,0.9968,0.916989235,0.85,0.85,0.7,0.7,0.8
0.871899033,0.924452739,0.75,0.999277703,0.8,0.916257993,0.270335755,0.8,0.536636357,0.9968,0.916913312,0.85,0.85,0.7,0.7,0.8
